date,metric,label,value,delivery
2013-10-04,Price,Price on NSE,151.12,
2013-10-11,Price,Price on NSE,158.09,
2013-10-18,Price,Price on NSE,162.18,
2013-10-25,Price,Price on NSE,161.84,
2013-11-03,Price,Price on NSE,167.42,
2013-11-08,Price,Price on NSE,158.13,
2013-11-14,Price,Price on NSE,142.18,
2013-11-22,Price,Price on NSE,140.06,
2013-11-29,Price,Price on NSE,147.07,
2013-12-06,Price,Price on NSE,144.41,
2013-12-13,Price,Price on NSE,143.37,
2013-12-20,Price,Price on NSE,151.22,
2013-12-27,Price,Price on NSE,156.11,
2014-01-03,Price,Price on NSE,154.43,
2014-01-10,Price,Price on NSE,154.04,
2014-01-17,Price,Price on NSE,144.41,
2014-01-24,Price,Price on NSE,142.48,
2014-01-31,Price,Price on NSE,139.27,
2014-02-07,Price,Price on NSE,141.59,
2014-02-14,Price,Price on NSE,138.82,
2014-02-21,Price,Price on NSE,140.26,
2014-02-28,Price,Price on NSE,137.99,
2014-03-07,Price,Price on NSE,141.54,
2014-03-14,Price,Price on NSE,140.95,
2014-03-22,Price,Price on NSE,141.89,
2014-03-28,Price,Price on NSE,146.18,
2014-04-04,Price,Price on NSE,150.33,
2014-04-11,Price,Price on NSE,150.87,
2014-04-17,Price,Price on NSE,155.52,
2014-04-25,Price,Price on NSE,151.07,
2014-05-02,Price,Price on NSE,146.53,
2014-05-09,Price,Price on NSE,143.22,
2014-05-16,Price,Price on NSE,142.97,
2014-05-23,Price,Price on NSE,155.62,
2014-05-30,Price,Price on NSE,147.27,
2014-06-06,Price,Price on NSE,169.00,
2014-06-13,Price,Price on NSE,161.69,
2014-06-20,Price,Price on NSE,160.36,
2014-06-27,Price,Price on NSE,169.00,
2014-07-04,Price,Price on NSE,165.79,
2014-07-11,Price,Price on NSE,147.96,
2014-07-18,Price,Price on NSE,158.68,
2014-07-25,Price,Price on NSE,151.62,
2014-08-01,Price,Price on NSE,152.41,
2014-08-08,Price,Price on NSE,148.80,
2014-08-14,Price,Price on NSE,150.23,
2014-08-22,Price,Price on NSE,153.54,
2014-08-28,Price,Price on NSE,148.65,
2014-09-05,Price,Price on NSE,160.26,
2014-09-12,Price,Price on NSE,167.47,
2014-09-19,Price,Price on NSE,166.53,
2014-09-26,Price,Price on NSE,157.69,
2014-10-01,Price,Price on NSE,156.90,
2014-10-10,Price,Price on NSE,158.28,
2014-10-17,Price,Price on NSE,151.47,
2014-10-23,Price,Price on NSE,156.41,
2014-10-31,Price,Price on NSE,158.13,
2014-11-07,Price,Price on NSE,158.92,
2014-11-14,Price,Price on NSE,153.34,
2014-11-21,Price,Price on NSE,154.83,
2014-11-28,Price,Price on NSE,159.32,
2014-12-05,Price,Price on NSE,159.12,
2014-12-12,Price,Price on NSE,151.07,
2014-12-19,Price,Price on NSE,145.59,
2014-12-26,Price,Price on NSE,145.05,
2015-01-02,Price,Price on NSE,150.63,
2015-01-09,Price,Price on NSE,153.69,
2015-01-16,Price,Price on NSE,152.41,
2015-01-23,Price,Price on NSE,159.17,
2015-01-30,Price,Price on NSE,156.75,
